"PLOTID","longitude","latitude","SIZEM","SHAPE","FLAGGED","ANALYSES","SAMPLEPOINTS","USERID","BUILTSURFACE","BUILTVEGNONTREE","BUILTTREE","MINING","MUDFLATBEACH","BARRENOTHER","TREEPLANTATIONORCHARD","TREEMANGROVE","TREEOTHER","SHRUB","GRASS","CROP","AQUACULTUREPOND","AQUATICVEGOTHER","WATER","SNOWICE","UNKNOWN","OTHER"
1121,108.3505841,11.14981876,30,"square","false",1,25,"guest",0,0,0,0,0,40,0,0,0,0,0,60,0,0,0,0,0,0
1122,106.6674929,17.40009688,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,107.1646314,16.92345697,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,105.6452703,9.2297693,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,107.3021092,16.79305548,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,106.1099241,9.409633418,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,107.4087283,16.58171514,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,8,0,0,0,0,0,0,0,0,84,0,0,8,0,0,0
1128,107.3518672,16.74808945,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,105.361295,21.28965844,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,105.268046,21.33462447,30,"square","false",1,25,"mamanebako01@gmail.com",20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,108.3143654,11.16330857,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,108.438772,15.7588368,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,106.8130614,17.26969539,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,108.4252858,11.19028819,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,104.7649026,19.09081959,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,106.5327906,22.87695929,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,104.3604978,22.12152999,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
1138,105.0656972,19.03236376,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,108.4707997,15.43957799,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,108.1714011,12.60671812,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1141,106.4828828,22.68810196,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,104.9360753,22.95789814,30,"square","false",1,25,"guest",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
1143,106.5850744,22.62514952,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,106.9233466,21.838244,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,16,84,0,0,0,0,0,0,0,0,0,0,0
1145,103.0939373,22.43179559,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,104.9916484,21.48750897,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,104.9542434,22.53072086,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,105.1394421,21.39757691,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,107.9227799,12.98443277,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
1150,106.4348292,22.54421067,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,108.3205445,11.44659456,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,104.0728315,19.58094932,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,108.3759047,13.25872555,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,105.8617969,20.97039963,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,103.7382996,21.6808629,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,104.660429,21.99562511,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,106.6226009,11.1992814,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,103.7819046,21.49200558,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,103.4563186,22.39582277,30,"square","false",1,25,"duykhanh290892@gmail.com",80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,104.6520071,20.93442681,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,104.2737287,22.35085674,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,106.3625421,21.01086906,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1163,105.5210965,22.84997967,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,108.1272297,12.96644636,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,104.1495731,21.35710749,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,104.6649813,20.9254336,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,105.1518622,21.01536566,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,108.0255655,13.64993001,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,107.5179516,11.93222768,30,"square","false",1,25,"guest",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1170,105.4145282,20.52973254,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,108.3653195,11.38364212,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,104.5795527,21.27616863,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,106.8462345,21.85173381,30,"square","false",1,25,"dotrithuc95@gmail.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
1174,107.7503284,13.06537163,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
1175,108.023557,11.54551982,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,108.40744,12.95295655,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,108.1114011,11.9682005,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,104.8109683,22.08106056,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,104.3178966,22.57119029,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,104.2442532,21.5369716,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1181,105.903077,22.84548307,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,105.1084096,22.4452854,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,108.0028059,11.21277121,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,107.5563326,13.09684785,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,106.2026769,20.69610685,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,104.6821256,22.49924464,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
1187,107.5839491,13.12832407,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,107.8996546,13.70838585,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,107.8978527,11.67142471,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1190,107.6594867,13.65892322,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,108.0904061,13.69039944,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,106.4244877,22.71957818,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,108.2390035,14.00965825,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1194,105.3089262,22.07206736,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,105.0818835,22.88145589,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,105.6797239,22.95340154,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,105.7601279,22.17548923,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,104.378295,20.89395738,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,106.8919961,11.3566625,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,103.6516395,22.7465578,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,104.4366093,19.58994252,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,105.3940089,21.73482213,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,108.2997923,12.69215358,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,106.4985489,21.8337474,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,107.8699065,14.13106653,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,107.7678343,12.98892938,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,106.1033151,11.57699605,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,108.2881296,13.25872555,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,108.9888701,13.31718139,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,108.2797324,13.92871939,30,"square","false",1,25,"guest",0,0,0,0,0,16,0,0,0,0,0,84,0,0,0,0,0,0
1211,104.5311085,21.54596481,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,103.7644593,20.79952872,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,104.9352064,22.77353742,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,108.1252926,14.18052916,30,"square","false",1,25,"guest",0,0,0,0,0,32,0,0,0,0,0,68,0,0,0,0,0,0
1215,105.1896389,19.21222787,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1216,106.9640366,11.6669281,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,106.3364844,11.5140436,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,104.0821919,22.02710133,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
1219,104.9308558,21.73032553,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,106.1709638,22.65662574,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,104.3535141,20.93442681,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,107.7013213,13.16429689,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,104.5242809,22.26991789,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,103.7095923,21.96864549,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,107.6669831,11.73887375,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,104.8992125,20.73657628,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,107.2024778,10.86653278,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,106.6859519,22.85447627,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,106.813103,11.98618691,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,104.2810715,21.05133848,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,106.7005399,21.77978816,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,107.5346122,21.3840871,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,104.8295266,21.75730515,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,105.7630716,22.65212914,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,108.0759533,13.87925676,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,106.5278898,11.83330241,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1237,106.2776874,17.92170282,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,107.6715242,11.39263532,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,107.3149154,11.86028203,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,107.6354398,13.59597077,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1241,103.4838662,21.82475419,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,108.0920163,11.97719371,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,107.5779446,13.20926292,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,108.6875408,11.41062174,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,108.0293395,11.13632896,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1246,108.1065195,12.76859583,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,107.9671605,12.94845995,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,103.7762437,22.00012171,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,108.1673742,13.85677375,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,103.8899789,21.44703955,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,104.796868,22.73306799,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,104.5398172,22.17998583,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,107.7935769,12.68316037,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,103.9597237,21.34811428,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,108.0836297,12.66067736,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,107.705561,16.26245633,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,107.3053843,10.898009,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,104.1083431,21.11429093,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,103.2068636,22.60266651,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,106.5886599,21.9866319,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,106.6784395,16.55923213,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,106.4605399,20.96590303,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,105.2253527,19.75182023,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,103.6843064,22.7510544,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,108.9122886,14.29294423,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,107.2951476,11.89175825,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,107.8095854,13.23174594,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,106.4953955,11.509547,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1269,107.2171437,11.95021409,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,106.7706717,11.68941112,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,105.0964423,22.11253678,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,102.8742801,22.01361152,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,103.2593277,22.56219708,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0
1274,106.171442,22.84548307,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,106.5085617,22.23394506,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,106.1950075,21.59992405,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
1277,108.1447457,11.58598925,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,107.6441554,13.94670581,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
1279,108.1382637,11.73437715,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,106.2036149,21.63140027,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,107.4899285,12.25148649,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,105.0760156,20.90744719,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,107.6008795,12.59772492,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,106.6326062,21.13227734,30,"square","false",1,25,"honganhngt@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1285,105.1496822,21.08731131,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,107.6952164,12.35940496,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,107.6781565,13.7803315,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,105.1837001,20.48026991,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,105.234439,21.40207352,30,"square","false",1,25,"guest",0,0,0,0,0,24,0,0,0,0,24,0,0,0,52,0,0,0
1290,108.0944462,11.77484658,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,103.4648394,21.44703955,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,104.1936459,19.38309879,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,107.797518,12.53926908,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0
1294,107.5838876,13.68590283,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,105.7978322,22.66561895,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,108.7525019,11.49605719,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,106.4171392,22.4452854,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,104.3642224,21.24469241,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,104.5559767,22.72407479,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,105.9252664,22.64763254,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,104.3519534,22.17548923,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,103.459619,22.144013,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,104.9204475,22.24743487,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,105.6470887,22.98038116,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,108.214092,12.75060942,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,107.776472,12.77309243,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,20
1307,106.3262928,20.84449475,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
1308,107.1767934,21.05133848,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,105.2941992,23.12876905,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,105.6220811,22.99836757,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,107.568466,13.71288245,30,"square","false",1,25,"guest",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1312,106.4829713,20.99737925,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,105.3902947,23.23219092,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,108.034869,13.69039944,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,105.7525506,22.85897288,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,106.3209906,21.61341385,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,107.6945262,13.01141239,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,105.067092,21.20871959,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,107.3374608,21.06033169,30,"square","false",1,25,"flopezornelas@sig-gis.com",96,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1320,108.1128491,11.71639074,30,"square","false",1,25,"duykhanh290892@gmail.com",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1321,106.0389428,22.83199326,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,106.6074731,22.01810812,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,107.213377,21.70784252,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,107.9358764,14.22099859,30,"square","false",1,25,"flopezornelas@sig-gis.com",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
1325,108.1407422,12.91248712,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,107.4874537,12.16605103,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,105.9818767,22.39132617,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,108.3549069,11.8063228,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,105.2249951,22.78253062,30,"square","false",1,25,"phamngochairs@gmail.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
